X (waste),Y (impact),n,r,p,R2,b,a,k_backtransform
Holmium,Natural Resources,4,0.9999101729289407,8.982707105920085e-05,0.999820353926784,0.9172407068285926,12.05196367726824,171435.7221317595
Helium,Ecosystem Quality,1584,0.7635936782919284,7.669848867952191e-303,0.583075305527397,0.5331770726486419,-6.922132882775993,0.000985725260381363
Helium,Human Health,1582,0.8152469732914778,0.0,0.6646276274609153,0.6410813954513005,-0.047289163708949644,0.9538115500242965
Helium,Natural Resources,1584,0.7988375828243366,0.0,0.6381414837326291,0.649779396697206,10.41005827169802,33191.804489250804
Graphite,Ecosystem Quality,1584,0.787897283679416,0.0,0.6207821296294022,0.579487115863149,-7.839794441807056,0.0003937499708693427
Graphite,Human Health,1582,0.8434040316699261,0.0,0.7113303606370853,0.698531603097526,-1.1410838689393055,0.31947256770170207
Graphite,Natural Resources,1584,0.7682336754687371,9.446424457488848e-309,0.5901829801242049,0.6582120485445843,9.030907820939005,8357.443191296577
Gold,Ecosystem Quality,1584,0.7637135127683861,5.4185391552899334e-303,0.5832583295850279,0.5253386797559171,-5.810283213913754,0.0029965812786246094
Gold,Human Health,1582,0.8116232863620397,0.0,0.658732358965117,0.628718769074654,1.2607308875431107,3.527999115878251
Gold,Natural Resources,1584,0.7929257673216701,0.0,0.6287312724826593,0.6353890712291201,11.717381389628237,122685.7380495452
Gallium,Ecosystem Quality,1584,0.7530198626172362,7.182980654050574e-290,0.5670389134960813,0.5538795174278006,0.8949499342839484,2.4472132649107583
Gallium,Human Health,1582,0.7213591203811641,2.3336156154371923e-254,0.5203589805570865,0.597465881430701,7.882639521474537,2650.860336235901
Gallium,Natural Resources,1584,0.6402766215150973,1.845618390050395e-183,0.40995415205878716,0.5486240274964617,17.22520315856504,30255942.17129846
Gadolinium,Ecosystem Quality,4,0.9943325618686991,0.005667438131300884,0.9886972435923704,0.2439926813864897,-8.889542927662685,0.00013782263850267793
Gadolinium,Human Health,4,0.9692207892179874,0.030779210782012623,0.9393889382523384,0.1977595089154459,-2.337169875565464,0.09660064357049
Gadolinium,Natural Resources,4,0.9999101729289405,8.982707105964494e-05,0.999820353926784,0.9172407068285928,10.298546014379546,29689.41946587519
Fluorspar,Ecosystem Quality,1584,0.7793437596209756,2e-323,0.6073766956601568,0.5341200948320907,-10.56572826889093,2.578472568955244e-05
Fluorspar,Human Health,1582,0.8258247949267828,0.0,0.6819865919158624,0.6373676068259058,-4.4321160882715125,0.011889304217653126
Fluorspar,Natural Resources,1584,0.8182061604804585,0.0,0.6694613210481735,0.6532371965512284,5.971457776824336,392.0768148424689
Europium,Ecosystem Quality,4,0.9943325618686991,0.005667438131300884,0.9886972435923702,0.24399268138648944,-8.393123667317345,0.00022641891522369155
Europium,Human Health,4,0.9692207892179874,0.030779210782012623,0.9393889382523382,0.1977595089154457,-1.9348150648219513,0.14445098042129234
Europium,Natural Resources,4,0.9999101729289407,8.982707105920085e-05,0.999820353926784,0.9172407068285922,12.164732945295006,191900.6262281409
Erbium,Ecosystem Quality,4,0.9943325618686992,0.005667438131300884,0.9886972435923703,0.24399268138648939,-8.653564038943205,0.00017450380019394247
Erbium,Human Health,4,0.9692207892179874,0.030779210782012623,0.9393889382523383,0.1977595089154457,-2.145905658612762,0.11696206136423544
Erbium,Natural Resources,4,0.9999101729289408,8.982707105920085e-05,0.999820353926784,0.9172407068285918,11.185660502632665,72089.27083020963
Electricity,Ecosystem Quality,1584,0.840331517042862,0.0,0.7061570585355578,0.6565447188871611,-16.30683634023058,8.280011884496378e-08
Electricity,Human Health,1582,0.9024718030292168,0.0,0.8144553552628058,0.7944504171171002,-11.373283665373009,1.1498618441047533e-05
Electricity,Natural Resources,1584,0.8380628298473203,0.0,0.7023493067716986,0.7627611153615691,-0.7243117631288021,0.484658013712671
Dysprosium,Ecosystem Quality,4,0.9943325618686992,0.005667438131300884,0.9886972435923703,0.24399268138648988,-8.816509442922108,0.0001482649854469427
Dysprosium,Human Health,4,0.9692207892179875,0.030779210782012623,0.9393889382523385,0.19775950891544605,-2.2779752063048635,0.10249152094585164
Dysprosium,Natural Resources,4,0.9999101729289407,8.982707105920085e-05,0.999820353926784,0.9172407068285933,10.573100500132709,39069.621494939405
Copper,Ecosystem Quality,1581,0.8054911719566322,0.0,0.6488160281000694,0.5810912763626761,-12.053290117146805,5.825357906950269e-06
Copper,Human Health,1579,0.8843007748112273,0.0,0.7819878603317363,0.7187399775043738,-6.253030932482159,0.0019246119182375222
Copper,Natural Resources,1581,0.7961682479525852,0.0,0.6338838790478893,0.6716324805181318,4.227439086273277,68.54147841187431
Coke,Ecosystem Quality,1584,0.8514233936108947,0.0,0.7249217951878923,0.7750636316178836,-15.816666616777754,1.3517891809071965e-07
Coke,Human Health,1582,0.8885383222981981,0.0,0.7895003501924959,0.9106846127576654,-10.60931674355588,2.468495168403677e-05
Coke,Natural Resources,1584,0.8209085337459472,0.0,0.6738908207769212,0.8705322339299408,0.03157085907871782,1.0320745048532616
Cobalt,Ecosystem Quality,1584,0.7464044955179188,4.381387324288436e-282,0.5571196709293587,0.574201815415528,-6.513550903775044,0.0014832036477534015
Cobalt,Human Health,1582,0.7655104407545199,6.974295994198579e-305,0.586006234904179,0.6630982622054988,0.23157678052077113,1.2605861113200763
Cobalt,Natural Resources,1584,0.731011928594914,7.116604755032035e-265,0.5343784397480558,0.6551082740570894,10.559920041087079,38558.044763074846
Coal(Brown),Ecosystem Quality,1584,0.8375903809801191,0.0,0.701557646310421,0.6718541058808387,-14.111436998567362,7.438421425871771e-07
Coal(Brown),Human Health,1582,0.8957054491769023,0.0,0.8022882516851967,0.8093321959207468,-8.699385273935185,0.0001666882471095272
Coal(Brown),Natural Resources,1584,0.8208255597315427,0.0,0.6737545995086001,0.7669948925102875,1.8892652930357103,6.614507170885283
Coal(Black),Ecosystem Quality,1584,0.8417396970804125,0.0,0.7085257176410248,0.6928854922755273,-15.222075373824296,2.449834024436874e-07
Coal(Black),Human Health,1582,0.9039033004614504,0.0,0.8170411765851032,0.8381172140744824,-10.058328783489102,4.282755802499313e-05
Coal(Black),Natural Resources,1584,0.838795405863558,0.0,0.7035777328978112,0.8043369277938279,0.5398793709317786,1.7157998743606366
Chromium,Ecosystem Quality,1584,0.8176943598401734,0.0,0.6686240661144308,0.6270129708388062,-6.987392043438957,0.0009234517159595212
Chromium,Human Health,1582,0.8710594995377536,0.0,0.7587446517349618,0.7522609313059658,-0.13664041371228208,0.8722838310493597
Chromium,Natural Resources,1584,0.7855033759365125,0.0,0.6170155536076583,0.7016683459416748,9.931950036742188,20577.428223652547
Cerium,Ecosystem Quality,1584,0.65569641523857,2.6284799822047307e-195,0.4299377889567113,0.43172360928812376,0.8546016611487719,2.3504379233313704
Cerium,Human Health,1582,0.6212431932326089,1.561885046898349e-169,0.3859431051378487,0.4603321096700725,7.694090537413964,2195.3363258947065
Cerium,Natural Resources,1584,0.5353466476479404,3.6420801789523864e-118,0.2865960331478883,0.41061648723950067,16.718615915598207,18230670.310160678
Cement,Ecosystem Quality,1584,0.8302560107152591,0.0,0.6893250433288165,0.728672934049709,-13.863219600023857,9.534111492695446e-07
Cement,Human Health,1582,0.8946581638484524,0.0,0.8004132301406841,0.8843875661232413,-8.426228212754754,0.00021904612962870567
Cement,Natural Resources,1584,0.838721246347861,0.0,0.7034533290753093,0.857504801692252,2.0714429821485987,7.936266750632598
Cadmium,Ecosystem Quality,1584,0.7555398565676494,6.687148767881656e-293,0.5708404748622643,0.5221094729925623,-2.3186127105431353,0.0984100141246021
Cadmium,Human Health,1582,0.7738497729346495,1.075612077e-315,0.5988434710710084,0.6023083855430265,5.064950942531783,158.3726725207572
Cadmium,Natural Resources,1584,0.6765102206774767,1.8909666486855503e-212,0.45766607868108844,0.5445990280843584,14.497822526411069,1978446.5547168022
Borates,Ecosystem Quality,1584,0.7462030318621425,7.497160923879212e-282,0.5568189647602538,0.5042037598604727,-9.048918210105912,0.00011751809807085737
Borates,Human Health,1582,0.7887077142834232,0.0,0.6220598585701824,0.6003579134885386,-2.6276325422919493,0.07224930710397749
Borates,Natural Resources,1584,0.7060438203061169,2.3384462638811755e-239,0.4984978761924562,0.5557494388609084,7.592326310450206,1982.9210423399834
Bauxite,Ecosystem Quality,1584,0.8027471838883311,0.0,0.6444030412406462,0.6256499657913732,-12.451532323342128,3.91172414506916e-06
Bauxite,Human Health,1582,0.8732493569057891,0.0,0.762564439336374,0.7665835895975032,-6.729732185776406,0.0011948529139003575
Bauxite,Natural Resources,1584,0.7931416125272908,0.0,0.6290736175223912,0.7201146999866106,3.770504304989254,43.40194713619535
Aluminium,Ecosystem Quality,1584,0.8183903760459263,0.0,0.6697628076045927,0.6409961713370678,-12.403829987590845,4.102844732753517e-06
Aluminium,Human Health,1582,0.8795889197252063,0.0,0.7736766677033552,0.7758766133228552,-6.6500865068246755,0.0012939101685641677
Aluminium,Natural Resources,1584,0.8028262141504441,0.0,0.6445299301271346,0.7325120489571891,3.83704012375336,46.38796839395996
